Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,rsi14,ema20,ema50,ema100,ema200,atr14
2026-01-02 00:00:00-05:00,272.0054842546519,277.58025431004916,268.7485221479618,270.75665283203125,37838100,0.0,0.0,,270.75665283203125,270.75665283203125,270.75665283203125,270.75665283203125,
2026-01-05 00:00:00-05:00,270.38700744645297,271.25618925068443,265.89121426121545,267.0101623535156,45647200,0.0,0.0,,270.39984421502976,270.60973163679535,270.6824649017636,270.7193743198072,
2026-01-06 00:00:00-05:00,266.7503924619391,267.2998660934885,261.8749496989937,262.1147155761719,52352100,0.0,0.0,,269.61078434466236,270.276593752065,270.5128064992766,270.6337558248456,
2026-01-07 00:00:00-05:00,262.95395138764474,263.4334831315393,259.56710600115036,260.08660888671875,48309800,0.0,0.0,,268.7037200153344,269.87698650244363,270.3063471406121,270.5288090891429,
2026-01-08 00:00:00-05:00,256.7797203952787,259.0476178563403,255.46096229095477,258.7978515625,50419300,0.0,0.0,,267.76030397220734,269.44251062244587,270.07845613906534,270.41208314360415,
2026-01-09 00:00:00-05:00,258.8377955175017,259.9667440583015,255.98048371428257,259.1275329589844,39997000,0.0,0.0,,266.93813530428133,269.038001694467,269.86160617510336,270.29979906216516,
2026-01-12 00:00:00-05:00,258.9177364764393,261.05572011368304,256.5599267903311,260.0067138671875,45263800,0.0,0.0,,266.27799992932,268.68383354437765,269.6664597927684,270.1973803040062,
2026-01-13 00:00:00-05:00,258.4781303943212,261.56523797230057,258.148452318208,260.8059387207031,45730800,0.0,0.0,,265.75685124278505,268.37489649246885,269.49100392995524,270.1039331240728,
2026-01-14 00:00:00-05:00,259.247418118488,261.57525710051715,256.4700180914029,259.71697998046875,40019400,0.0,0.0,,265.1816254082787,268.03537035474335,269.2974589012526,270.00058035647476,
2026-01-15 00:00:00-05:00,260.40631875644857,260.7959687899761,256.8096782083212,257.9685974121094,39388600,0.0,0.0,,264.4946703610245,267.6405949452283,269.0731250103785,269.88085913314774,
2026-01-16 00:00:00-05:00,257.6589020182799,258.6579671912775,254.69167723491495,255.29112243652344,72142800,0.0,0.0,,263.61814198726245,267.1563019056713,268.80021406832196,269.7356876237286,
2026-01-20 00:00:00-05:00,252.49373739571587,254.55180921698133,243.19244305608962,246.46937561035156,80267500,0.0,0.0,,261.9849261418424,266.3450498940901,268.35801924737206,269.5041820315557,
2026-01-21 00:00:00-05:00,248.46750904444812,251.3248360900433,244.9507953165175,247.41848754882812,54641700,0.0,0.0,,260.59764627584104,265.60283176290335,267.94337505532167,269.2844238774987,
2026-01-22 00:00:00-05:00,248.96703988447874,250.76536025794266,247.9180183962477,248.1178436279297,39708300,0.0,0.0,12.208082920981852,259.40909364270664,264.9171459536887,267.55079027458123,269.073811138697,5.349278500276668
2026-01-23 00:00:00-05:00,247.08880782235642,249.17685039145397,244.45126111041233,247.80812072753906,41689000,0.0,0.0,12.083135213467742,258.30423907935733,264.24620378795737,267.1598463231547,268.86221222913326,5.055982580201975
