Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,rsi14,ema20,ema50,ema100,ema200,atr14
2025-05-01 00:00:00-04:00,552.5954041380958,556.2440822591161,550.1202183270924,550.7217407226562,63186100,0.0,0.0,0.0,,550.7217407226562,550.7217407226562,550.7217407226562,550.7217407226562,
2025-05-02 00:00:00-04:00,556.8948640346016,560.4942476694231,554.5774922291787,558.896728515625,60717300,0.0,0.0,0.0,,551.5003109886533,551.0423284792432,550.8836216690516,550.8030838847753,
