Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,rsi14,ema20,ema50,ema100,ema200,atr14
2025-12-19 00:00:00-05:00,665.8499012351181,670.4260003995075,657.6169598101359,658.2064819335938,49977100,0.0,0.0,,658.2064819335938,658.2064819335938,658.2064819335938,658.2064819335938,
2025-12-22 00:00:00-05:00,661.0840391473547,673.0038267300547,656.0883162216827,660.9341430664062,15659400,0.0,0.0,,658.4662591843378,658.3134490368412,658.2604950253326,658.233622840388,
2025-12-23 00:00:00-05:00,659.4853234816244,665.4302455294139,657.6868755551602,664.3711547851562,8486800,0.0,0.0,,659.0286301939395,658.5510061250104,658.3814981888934,658.2946928099877,
2025-12-24 00:00:00-05:00,661.9632786179176,667.6084088263418,661.633543835896,666.9789428710938,5627500,0.0,0.0,,659.785802829859,658.8815134483863,658.5517446182439,658.381103258357,
2025-12-26 00:00:00-05:00,667.4885344385556,668.3777877623371,660.7543096382171,662.7225952148438,7133800,0.0,0.0,,660.0654973427147,659.0321441058944,658.6343357191666,658.4243021832972,
2025-12-29 00:00:00-05:00,657.4471149030659,659.6851889371151,653.8302165118,658.1265258789062,8506500,0.0,0.0,,659.8808333937806,658.9966296656204,658.6242800787654,658.4213392349948,
2025-12-30 00:00:00-05:00,658.1265110341435,671.6449047754843,657.2772625792347,665.3803100585938,9187500,0.0,0.0,,660.4045930761437,659.246970073188,658.7580628506432,658.4905827257769,
2025-12-31 00:00:00-05:00,664.1813161961976,664.4311023248911,658.8758612620638,659.5253295898438,7940400,0.0,0.0,,660.320853696496,659.2578861326647,658.7732562514195,658.5008787144741,
2026-01-02 00:00:00-05:00,662.1630447721155,663.8216588672108,642.9495146869224,649.8535766601562,13726500,0.0,0.0,,659.3239701692256,658.8890896827623,658.5966289327806,658.4148359079635,
2026-01-05 00:00:00-05:00,650.4531272549772,663.9715218041853,647.1959061445123,658.2264404296875,12213700,0.0,0.0,,659.2194435273649,658.8631034375437,658.5892984673728,658.4129613260901,
2026-01-06 00:00:00-05:00,659.0057810200069,664.9507033148827,651.3423593634897,660.0548706054688,11074400,0.0,0.0,,659.2990080109939,658.9098394049133,658.6183196978301,658.429298731855,
2026-01-07 00:00:00-05:00,655.0791375151089,658.5861445899717,644.2583851266311,648.1350708007812,12846300,0.0,0.0,,658.2357758957356,658.4872994596532,658.4107306107599,658.3268686031877,
2026-01-08 00:00:00-05:00,645.3274855180696,646.5464125947736,635.1761427603,645.50732421875,11921700,0.0,0.0,,657.0235424026894,657.978280822755,658.1552176128982,658.1993109476211,
2026-01-09 00:00:00-05:00,644.8878661181845,654.3897406244424,642.3000548798136,652.5013427734375,11634900,0.0,0.0,46.046238950592894,656.592856723713,657.763498938468,658.0432596952852,658.1426147468829,12.352281209834896
2026-01-12 00:00:00-05:00,651.9718010113269,653.4105105723186,640.6814191818085,641.4207763671875,14797200,0.0,0.0,39.91592971947483,655.1478966897581,657.1226078572413,657.7141016095803,657.9762282953437,12.346570552773358
2026-01-13 00:00:00-05:00,641.720599826752,641.720599826752,623.5660991574318,630.5501708984375,18030400,0.0,0.0,33.37343482283313,652.8052561382037,656.0805515059157,657.1762019915378,657.7033322018422,12.435069849983945
2026-01-14 00:00:00-05:00,625.9640568168747,627.9124008742662,614.2940558608916,614.9934692382812,15527900,0.0,0.0,26.144076093238752,649.2041335763064,654.4692933777732,656.3409003528594,657.2783584410107,13.04312306879053
2026-01-15 00:00:00-05:00,617.9508982377323,623.6360331340583,613.7045339245012,620.2689208984375,13076100,0.0,0.0,27.999995400477545,646.448399035557,653.1281023001522,655.6266037299995,656.9101053311344,13.325739798727048
2026-01-16 00:00:00-05:00,623.6460522405506,628.5418850412981,619.5495838845379,619.7194213867188,17012500,0.0,0.0,29.013069395643214,643.9027821166201,651.8179579506059,654.9155704162712,656.5400487744736,13.423512872487063
2026-01-20 00:00:00-05:00,607.3600037753715,610.8770121629093,599.4867397151437,603.6032104492188,15169600,0.0,0.0,26.08047666071876,640.0647276721056,649.9271835387867,653.8994840802899,656.0133140647696,14.233534513096442
2026-01-21 00:00:00-05:00,606.2209580964126,617.7411240978843,599.5666821865381,612.4356689453125,14494700,0.0,0.0,27.09037502330723,637.4333887457443,648.4569280645328,653.0784184340528,655.5797056556207,14.505448778460488
2026-01-22 00:00:00-05:00,628.811597152667,660.0049216653568,626.0140046136898,647.0759887695312,21394700,0.0,0.0,45.68738772872893,638.3517316051525,648.4027735823759,652.9595584406959,655.4950915572517,17.43864905871152
2026-01-23 00:00:00-05:00,644.2184496993522,665.9198400091174,643.8987161260534,658.1964721679688,22797700,0.0,0.0,52.86136658985557,640.2417068968493,648.7868401935756,653.0632597026221,655.5219709663136,17.520719037481204
2026-01-26 00:00:00-05:00,664.5609947255355,674.7023359243682,660.7242529636108,671.7847900390625,16327400,0.0,0.0,54.4895015913539,643.2458100532506,649.6887205796731,653.4339830756209,655.6837900615648,17.501451044390233
2026-01-27 00:00:00-05:00,674.0129574053085,676.2410302656567,664.0913982323968,672.394287109375,13297400,0.0,0.0,54.119134172744104,646.0218554871673,650.579134953387,653.8094346406457,655.8500636640305,17.39725733595215
2026-01-28 00:00:00-05:00,673.9229813666298,677.1002536346601,665.5301429727417,668.1578979492188,25709600,0.0,0.0,57.045415692712375,648.1300500073626,651.2684982081255,654.093562626954,655.9725296768183,17.095373420457918
2026-01-29 00:00:00-05:00,736.7991536844581,743.363540655783,711.9404325537852,737.6784057617188,59852900,0.0,0.0,72.05144462398832,656.6584648411108,654.6571220337565,655.7487080355633,656.7855234687079,21.541567325178132
2026-01-30 00:00:00-05:00,726.8776752394725,731.5436633097714,712.9796010924755,715.8870849609375,23744600,0.0,0.0,64.16198560607961,662.2992858049038,657.0582970505087,656.9395669845806,657.3735987074366,22.442218676936307
2026-02-02 00:00:00-05:00,713.9886602426056,720.6829408229889,702.9181827036907,705.8056640625,14365200,0.0,0.0,64.44973368422032,666.4427504008653,658.9699585019594,657.9072124712719,657.855509805497,22.80190915756403
2026-02-03 00:00:00-05:00,706.7648539132639,716.3866205151361,685.8227628297016,691.1082763671875,13760700,0.0,0.0,63.36139423993691,668.7918481119436,660.2302846927527,658.564659281092,658.1863831046184,23.688291801572195
2026-02-04 00:00:00-05:00,687.1416843315144,688.2407799622291,666.8890651090074,668.417724609375,16882800,0.0,0.0,61.42765715944902,668.7562173021752,660.5513607679143,658.7597694856124,658.2881874977005,24.257084388760347
2026-02-05 00:00:00-05:00,663.0123852284637,680.9170392363125,652.9409906690098,669.63671875,17131800,0.0,0.0,60.74645736078161,668.8400745829204,660.9076493162314,658.9751546195606,658.4011082066786,25.545980771456463
2026-02-06 00:00:00-05:00,664.920685797671,671.4151252649915,645.9469408650316,660.8941650390625,18159300,0.0,0.0,58.65428652139008,668.0833212930291,660.9071205210483,659.0131548258873,658.4259147423242,26.722829574542157
2026-02-09 00:00:00-05:00,662.6126578425271,682.7254419812133,658.2164585284562,676.640625,14837500,0.0,0.0,65.37521910083919,668.8983025984548,661.5241206966936,659.3622136412163,658.6071556404105,27.028279701769446
2026-02-10 00:00:00-05:00,677.0202983345941,680.0677378888336,669.216982119095,670.1461791992188,10455800,0.0,0.0,62.26950454003162,669.0171479890039,661.8622406379691,659.575757513652,658.7219717952245,26.50515926308319
2026-02-11 00:00:00-05:00,673.4234361526849,678.6889475196376,656.5378686274887,668.1179809570312,14323800,0.0,0.0,55.19384726637239,668.9315130335779,662.1075637877362,659.7449104531248,658.8154644237002,24.689575418233517
2026-02-12 00:00:00-05:00,669.3968787035581,675.421749916193,644.7280570616384,649.254150390625,14960100,0.0,0.0,47.8740128687295,667.0574784961537,661.6035083603986,659.537172630105,658.7203269706348,25.309044630482845
