Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,rsi14,ema20,ema50,ema100,ema200,atr14
2025-12-19 00:00:00-05:00,93.56999969482422,95.54000091552734,93.44999694824219,94.38999938964844,78990200,0.0,0.0,,94.38999938964844,94.38999938964844,94.38999938964844,94.38999938964844,
2025-12-22 00:00:00-05:00,94.70999908447266,94.70999908447266,92.91000366210938,93.2300033569336,39484800,0.0,0.0,,94.27952357700893,94.34450934914982,94.36702917117883,94.37845714056671,
2025-12-23 00:00:00-05:00,93.4000015258789,93.80999755859375,91.33000183105469,93.5,25896200,0.0,0.0,,94.20528323634142,94.31139133545767,94.34986027670004,94.36971627349641,
2025-12-24 00:00:00-05:00,93.11000061035156,93.68000030517578,92.66999816894531,93.63999938964844,12427900,0.0,0.0,,94.15144667951351,94.28506223954358,94.33580362547129,94.36245540898051,
2025-12-26 00:00:00-05:00,93.4800033569336,94.69000244140625,93.2699966430664,94.47000122070312,22068300,0.0,0.0,,94.18178520724587,94.29231474860866,94.33846100359469,94.36352551655985,
2025-12-29 00:00:00-05:00,93.98999786376953,94.97000122070312,93.62999725341797,94.1500015258789,24493700,0.0,0.0,,94.17875818997283,94.28673383791339,94.33472913274883,94.36140089973715,
2025-12-30 00:00:00-05:00,93.5199966430664,93.98999786376953,93.33999633789062,93.77999877929688,23422000,0.0,0.0,,94.14078110324178,94.2668618748304,94.32374437327454,94.35561580401138,
2025-12-31 00:00:00-05:00,93.5999984741211,94.30999755859375,93.19999694824219,93.76000213623047,23495200,0.0,0.0,,94.10451643971689,94.24698502233628,94.3125811606598,94.34968929985436,
2026-01-02 00:00:00-05:00,94.12999725341797,94.12999725341797,90.80999755859375,90.98999786376953,41155400,0.0,0.0,,93.80789562295999,94.11926003572582,94.2467874320085,94.31625953432118,
2026-01-05 00:00:00-05:00,90.91999816894531,92.62999725341797,90.83999633789062,91.45999908447266,39183300,0.0,0.0,,93.58428642881834,94.01497529253942,94.19160350433452,94.28783903233264,
2026-01-06 00:00:00-05:00,91.54000091552734,91.63999938964844,89.73999786376953,90.6500015258789,43331000,0.0,0.0,,93.30483072377649,93.8830155369841,94.12147277208787,94.25164164420873,
2026-01-07 00:00:00-05:00,91.55999755859375,92.41999816894531,90.05999755859375,90.7300033569336,36525700,0.0,0.0,,93.05960906979146,93.75936800051154,94.05431496188679,94.21660046722093,
2026-01-08 00:00:00-05:00,90.44999694824219,91.25,89.58000183105469,90.52999877929688,40068700,0.0,0.0,,92.81869380403008,93.63272607026782,93.98452652262759,94.17991786336098,
2026-01-09 00:00:00-05:00,90.02999877929688,90.05000305175781,88.31999969482422,89.45999908447266,55579500,0.0,0.0,21.034083033970063,92.49881811645318,93.4690897178837,93.89493191989185,94.13295349740191,1.8078580583844865
2026-01-12 00:00:00-05:00,89.69000244140625,90.33999633789062,89.33000183105469,89.41000366210938,36290600,0.0,0.0,20.911231612797422,92.20464531127759,93.30990987255923,93.8061214593417,94.08595897167761,1.7307145254952567
2026-01-13 00:00:00-05:00,89.44000244140625,91.1500015258789,89.06999969482422,90.31999969482422,45221100,0.0,0.0,32.490947550881,92.02515525256774,93.19265849304021,93.73708934519284,94.04848674006713,1.7507149832589286
2026-01-14 00:00:00-05:00,91.23999786376953,91.58000183105469,87.94999694824219,88.55000305175781,49737700,0.0,0.0,24.7706514773498,91.69418837630013,93.01059357377424,93.63437476512482,93.99377545958644,1.8328584943498885
2026-01-15 00:00:00-05:00,89.0199966430664,89.88999938964844,87.81999969482422,88.05000305175781,36945100,0.0,0.0,22.51722052930154,91.3471231072961,92.81606061212653,93.52379314703835,93.9346334455782,1.9085726056780135
2026-01-16 00:00:00-05:00,88.33999633789062,88.51000213623047,87.77999877929688,88.0,48130500,0.0,0.0,15.548447064673553,91.02834947802981,92.62719549008236,93.41441110452274,93.87558236651772,1.8592867170061385
2026-01-20 00:00:00-05:00,88.97000122070312,89.9000015258789,87.0199966430664,87.26000213623047,109729700,0.0,0.0,14.882767052206546,90.6694592550013,92.41671731934306,93.2925416200021,93.80975569755964,1.9692867824009486
2026-01-21 00:00:00-05:00,82.5199966430664,86.0,81.93000030517578,85.36000061035156,127940700,0.0,0.0,12.87477562575856,90.16379652693942,92.13998333075516,93.13546160000901,93.72567853251279,2.2921436854771207
2026-01-22 00:00:00-05:00,85.0199966430664,85.0999984741211,82.9800033569336,83.54000091552734,69113300,0.0,0.0,11.111104659737123,89.53295884966208,91.80272911839329,92.94545247754402,93.62432850647313,2.3828577314104353
2026-01-23 00:00:00-05:00,83.43000030517578,86.30000305175781,83.27999877929688,86.12000274658203,64520400,0.0,0.0,31.196925618393507,89.2079154112735,91.57987710381245,92.81029505712893,93.54965859841451,2.3614294869559154
2026-01-26 00:00:00-05:00,86.91999816894531,86.94000244140625,85.3499984741211,85.69999694824219,40941900,0.0,0.0,27.674412965474332,88.87382793860385,91.3492935682999,92.66949707477472,93.47155251234315,2.347143990652902
2026-01-27 00:00:00-05:00,85.27999877929688,85.5999984741211,83.87999725341797,85.58000183105469,37790800,0.0,0.0,29.238328931278588,88.56013021407537,91.12304683350598,92.52911103034462,93.39302961999203,2.3414295741489957
2026-01-28 00:00:00-05:00,85.62999725341797,86.47000122070312,84.30000305175781,84.63999938964844,37762600,0.0,0.0,26.702356122866533,88.18678442127282,90.86880967884491,92.37289099785559,93.30593479182943,2.3278579711914062
2026-01-29 00:00:00-05:00,84.30999755859375,84.37999725341797,82.3499984741211,83.16000366210938,42278100,0.0,0.0,24.320558121136784,87.70804339659058,90.56650356054156,92.19045758526656,93.20498025322526,2.372143881661551
2026-01-30 00:00:00-05:00,83.0999984741211,84.05999755859375,82.77999877929688,83.48999786376953,45755000,0.0,0.0,28.067569264438134,87.30632477441715,90.28899353321717,92.0181712541478,93.1083137617879,2.3057152884347096
2026-02-02 00:00:00-05:00,83.52999877929688,85.2699966430664,82.72000122070312,82.76000213623047,41445300,0.0,0.0,26.73195171213075,86.8733416660184,89.99373896862946,91.83484117260488,93.00534548690673,2.41571535382952
2026-02-03 00:00:00-05:00,82.2300033569336,82.44999694824219,79.62000274658203,79.94000244140625,49789000,0.0,0.0,17.96295031706748,86.21302364462676,89.5994747910913,91.59929981159104,92.87534207351868,2.491429465157645
2026-02-04 00:00:00-05:00,79.98999786376953,81.44000244140625,79.2300033569336,80.16000366210938,48963200,0.0,0.0,21.36517786651835,85.63654555105369,89.22929945269986,91.37277909575973,92.74882129330565,2.390000479561942
2026-02-05 00:00:00-05:00,81.48999786376953,83.30000305175781,80.54000091552734,80.87000274658203,54805700,0.0,0.0,25.841171949485783,85.18258909348496,88.90148389559721,91.16480332646908,92.63062409383576,2.4664290291922435
2026-02-06 00:00:00-05:00,81.0199966430664,82.48999786376953,80.6500015258789,82.19999694824219,46154100,0.0,0.0,32.03219097140156,84.89853269869994,88.63868048589701,90.98728240808835,92.52683675905374,2.5457142421177457
2026-02-09 00:00:00-05:00,82.18000030517578,82.20999908447266,79.87000274658203,81.47000122070312,42200200,0.0,0.0,32.05205400274053,84.57200589127167,88.35755580883058,90.79882139447676,92.41681849499055,2.5071422031947543
2026-02-10 00:00:00-05:00,82.72000122070312,84.66000366210938,82.08999633789062,82.20999908447266,43595800,0.0,0.0,39.47893759125855,84.34705286205272,88.11647515297341,90.62874570516975,92.31525810284609,2.354285103934152
2026-02-11 00:00:00-05:00,81.95999908447266,82.4800033569336,79.44999694824219,79.62000274658203,40840300,0.0,0.0,37.54763532017818,83.89685761296028,87.78328015664434,90.4107507950987,92.18893715402754,2.400714329310826
2026-02-12 00:00:00-05:00,79.11000061035156,79.1500015258789,75.2300033569336,75.86000061035156,73516100,0.0,0.0,19.680800456321435,83.13144266033088,87.31570056659363,90.12261712807401,92.02646017349346,2.498571123395647
2026-02-13 00:00:00-05:00,76.13999938964844,77.18000030517578,75.52999877929688,76.87000274658203,42292100,0.0,0.0,24.78581235319055,82.53511504949765,86.90606535796573,89.8601891205197,91.87564965183265,2.502856663295201
2026-02-17 00:00:00-05:00,76.91999816894531,77.87000274658203,75.30000305175781,77.0,35961500,0.0,0.0,25.51365672376238,82.00796123525977,86.51759220667296,89.60553191021238,91.72763323738656,2.5564280918666293
2026-02-18 00:00:00-05:00,77.31999969482422,78.31999969482422,76.27999877929688,77.98999786376953,29883100,0.0,0.0,31.07565967022026,81.6252980570226,86.18317674224538,89.37552133503529,91.59094034809684,2.547142573765346
2026-02-19 00:00:00-05:00,77.75,78.69999694824219,76.58999633789062,77.0,30139200,0.0,0.0,31.967172107458495,81.18479348016331,85.82305216411811,89.13046150661874,91.44575686204614,2.534285409109933
2026-02-20 00:00:00-05:00,76.61000061035156,78.8499984741211,76.4000015258789,78.66999816894531,32411300,0.0,0.0,36.916378493031026,80.94528916480922,85.5425402427388,88.92332361874402,91.31863488500036,2.617856706891741
2026-02-23 00:00:00-05:00,77.79000091552734,77.83000183105469,75.01000213623047,76.0199966430664,38363000,0.0,0.0,33.43163283448399,80.47621368654801,85.16910716039871,88.66781219348309,91.16640962886171,2.6971424647739957
2026-02-24 00:00:00-05:00,75.7300033569336,78.12000274658203,75.20999908447266,78.04000091552734,33079100,0.0,0.0,45.138170622904994,80.24419342264127,84.88953436648218,88.4573604850087,91.03579859688824,2.6807141985212053
2026-02-25 00:00:00-05:00,79.43000030517578,83.12000274658203,79.25,82.69999694824219,69319300,0.0,0.0,55.29607038138096,80.47807947269851,84.80367015400218,88.34335328626085,90.95285529690172,2.8857143947056363
2026-02-26 00:00:00-05:00,83.19999694824219,86.5,82.80000305175781,84.58999633789062,85642500,0.0,0.0,57.392679717712184,80.86969060271682,84.79529078866447,88.26902938629313,90.88954326745882,2.9328575134277344
2026-02-27 00:00:00-05:00,94.30000305175781,96.75,90.58000183105469,96.23999786376953,200767000,0.0,0.0,69.78580274137914,82.33352938948374,85.24410283082545,88.42687034624316,90.94278162165097,3.670000893729074
2026-03-02 00:00:00-05:00,95.26000213623047,98.06999969482422,95.19999694824219,97.08999633789062,79915400,0.0,0.0,71.93820103116866,83.73890719409391,85.70864767423977,88.59841739558271,91.00394793723544,3.7078584943498885
2026-03-03 00:00:00-05:00,96.01000213623047,98.45999908447266,95.33000183105469,97.69999694824219,59149000,0.0,0.0,71.83535475400414,85.06853478972708,86.17889666537712,88.77864669365519,91.07057529057879,3.7035724094935825
2026-03-04 00:00:00-05:00,97.11000061035156,99.75,96.98999786376953,98.66000366210938,52604300,0.0,0.0,78.13238576144121,86.36296039662064,86.66835184171957,88.97431712867409,91.14609199079302,3.6842863900320872
2026-03-05 00:00:00-05:00,98.5,100.19000244140625,98.0999984741211,99.16999816894531,53403000,0.0,0.0,88.10068706958388,87.58267827969918,87.15861248200294,89.17621180273886,91.22593185326221,3.520001002720424
2026-03-06 00:00:00-05:00,99.33000183105469,99.87999725341797,97.4000015258789,99.0199966430664,41196300,0.0,0.0,87.2519291618443,88.67194669525797,87.62376480204465,89.3711382352206,91.30348473674285,3.5792863028390065
2026-03-09 00:00:00-04:00,97.69999694824219,98.94000244140625,96.58000183105469,98.31999969482422,48589000,0.0,0.0,85.18152296334793,89.59080888569287,88.04322499391836,89.54834341263849,91.3733008059775,3.570000239780971
2026-03-10 00:00:00-04:00,97.80999755859375,98.48999786376953,96.29000091552734,96.94000244140625,41027200,0.0,0.0,80.87326129201543,90.29073208147508,88.39211822715318,89.69471289835666,91.42869087200167,3.5814285278320312
2026-03-11 00:00:00-04:00,97.41000366210938,98.0,94.69000244140625,94.88999938964844,33962900,0.0,0.0,78.17322738527314,90.72875753939636,88.64693709627063,89.79758985858025,91.46313175277427,3.667142595563616
2026-03-12 00:00:00-04:00,94.86000061035156,95.4000015258789,93.87000274658203,94.30999755859375,34206900,0.0,0.0,75.50554064182461,91.06982801741515,88.86901789871467,89.88694446650132,91.49145877571776,3.601428440638951
2026-03-13 00:00:00-04:00,94.63999938964844,95.68000030517578,94.23999786376953,95.30999755859375,29876700,0.0,0.0,83.24715528275702,91.4736536880036,89.12160533635699,89.99433165644373,91.52945418649264,3.442857469831194
2026-03-16 00:00:00-04:00,95.58000183105469,96.0999984741211,94.36000061035156,95.19999694824219,34931800,0.0,0.0,81.66051106811248,91.82854352231203,89.35997363486229,90.09741413746946,91.5659770000424,3.359285627092634
2026-03-17 00:00:00-04:00,95.30000305175781,96.33999633789062,94.01000213623047,94.36000061035156,26434500,0.0,0.0,75.04296450496108,92.06963467355389,89.55605312409716,90.18182179039782,91.59377822999572,3.1628565107073103
2026-03-18 00:00:00-04:00,94.44999694824219,95.33999633789062,93.61000061035156,94.69999694824219,27878300,0.0,0.0,73.2627763417801,92.32014536638134,89.75777641131853,90.27129060540464,91.6246858789335,3.0149988446916853
2026-03-19 00:00:00-04:00,94.30999755859375,95.75,90.77999877929688,91.73999786376953,40169300,0.0,0.0,32.74538988917479,92.26489322327545,89.83551058592445,90.30037391745147,91.6258332618672,2.501427241734096
2026-03-20 00:00:00-04:00,91.37000274658203,91.87999725341797,90.69000244140625,91.81999969482422,61493975,0.0,0.0,28.524865179794475,92.22252241104201,89.91333368823425,90.33046551700339,91.62776526617523,2.381426674979074
